tip	date	distance	residual
hCoV-19/Spain/CL-COV09549/2021|EPI_ISL_3646453|2021-07-23	2021.5561643835617	5.999090628838905E-4	2.007460553316182E-4
hCoV-19/Spain/NC-CHN-01003729/2021|EPI_ISL_2934690|2021-06-20	2021.4657534246576	6.008892628838905E-4	2.4161091472892277E-4
hCoV-19/Spain/PV-HUB-54404705/2021|EPI_ISL_3409050|2021-07-05	2021.5068493150684	6.009123628838906E-4	2.2350462409386515E-4
hCoV-19/Spain/CB-HUMV-602100460080/2021|EPI_ISL_5365962|2021-08-11	2021.6082191780822	6.357868628838906E-4	2.1365996052723408E-4
hCoV-19/Spain/PV-HUG92/2021|EPI_ISL_4198517|2021-08-04	2021.5890410958905	6.367869628838905E-4	2.2312044282352768E-4
hCoV-19/Spain/PV-HUG121/2021|EPI_ISL_4848353|2021-08-02	2021.5835616438355	6.367869628838905E-4	2.2553769490835747E-4
hCoV-19/Spain/CL-COV08878/2021|EPI_ISL_3646449|2021-07-21	2021.5506849315068	5.650954628838906E-4	1.6834970741644805E-4
hCoV-19/Northern_Ireland/PHEC-N303N77E/2021|EPI_ISL_3080448|2021-07-10	2021.5205479452054	6.741471628838906E-4	2.9069629388217924E-4
hCoV-19/Spain/CL-COV11613/2021|EPI_ISL_4000408|2021-08-07	2021.5972602739726	7.105174628838905E-4	2.9322506469656054E-4
hCoV-19/Spain/PV-HUG93/2021|EPI_ISL_4198518|2021-08-12	2021.6109589041096	6.397911628838905E-4	2.1645563448487463E-4
hCoV-19/Spain/PV-HUG91/2021|EPI_ISL_4198516|2021-08-18	2021.627397260274	6.397911628838905E-4	2.0920387823082935E-4
hCoV-19/Spain/PV-HUG40/2021|EPI_ISL_3532443|2021-07-13	2021.5287671232877	5.999062628838905E-4	2.1282951575510105E-4
hCoV-19/Spain/AS-252175300/2021|EPI_ISL_4193938|2021-07-13	2021.5287671232877	5.998913628838905E-4	2.1281461575510107E-4
hCoV-19/France/IDF-IPP15418/2021|EPI_ISL_3031815|2021-07-06	2021.509589041096	5.630954628838906E-4	1.844790980515058E-4
hCoV-19/Spain/PV-HUB-52519239/2021|EPI_ISL_5010078|2021-07-14	2021.531506849315	5.630954628838906E-4	1.7481008971274175E-4
hCoV-19/Spain/PV-HUB-54343842/2021|EPI_ISL_3411837|2021-07-02	2021.4986301369863	5.630954628838906E-4	1.8931360222083232E-4
hCoV-19/Spain/CB-HUMV-602100342291/2021|EPI_ISL_6700852|2021-06-19	2021.4630136986302	5.630954628838906E-4	2.0502574077128227E-4
hCoV-19/Spain/CB-HUMV-602100347367/2021|EPI_ISL_6700844|2021-06-21	2021.468493150685	5.630954628838906E-4	2.0260848868667452E-4
hCoV-19/Spain/PV-HUG89/2021|EPI_ISL_4198514|2021-07-22	2021.5534246575342	5.630954628838906E-4	1.6514108137408872E-4
hCoV-19/Spain/CL-COV11005/2021|EPI_ISL_3909189|2021-07-28	2021.5698630136985	5.610954628838906E-4	1.558893251200434E-4
hCoV-19/Spain/CL-COV06689/2021|EPI_ISL_3056706|2021-07-02	2021.4986301369863	5.600954628838905E-4	1.8631360222083225E-4
hCoV-19/Spain/CL-COV10806/2021|EPI_ISL_3909234|2021-07-30	2021.5753424657535	5.145198628838903E-4	1.0689647303532433E-4
hCoV-19/Spain/GA-SCQ-569766/2021|EPI_ISL_3366464|2021-07-13	2021.5287671232877	5.499713628838906E-4	1.628946157551011E-4
hCoV-19/USA/MA-MASPHL-03955/2021|EPI_ISL_3550031|2021-06-25	2021.4794520547946	4.859649628838902E-4	1.2064348451723658E-4
hCoV-19/USA/NY-Wadsworth-21084238-01/2021|EPI_ISL_4194917|2021-07-14	2021.531506849315	4.493472628838902E-4	6.106188971274136E-5
hCoV-19/USA/FL-CDC-STM-000704249/2021|EPI_ISL_6484371|2021-06-19	2021.4630136986302	3.392391628838902E-4	-1.8830559228718137E-5
hCoV-19/USA/NY-MSK-526/2021|EPI_ISL_12174145|2021-02-10	2021.109589041096	3.860780628838902E-4	1.8392110023342196E-4
hCoV-19/Argentina/INEI104611/2021|EPI_ISL_2158762|2021-05-02	2021.331506849315	3.3988976288389024E-4	3.983409080375518E-5
hCoV-19/Chile/LR-93794/2021|EPI_ISL_2508580|2021-05-10	2021.3534246575343	2.6926666288389013E-4	-4.045801753500898E-5
hCoV-19/Peru/LIM-INS-2990/2021|EPI_ISL_3670643|2021-06-28	2021.4876712328767	3.419723628838902E-4	-2.6974993609730547E-5
hCoV-19/Chile/RM-45924/2021|EPI_ISL_1321487|2021-03-07	2021.1780821917807	3.416162628838902E-4	1.0924364917488146E-4
hCoV-19/Chile/VS-129219/2021|EPI_ISL_3365096|2021-07-22	2021.5534246575342	4.887326628838902E-4	9.077828137408833E-5
hCoV-19/Peru/CAL-C04m18/2021|EPI_ISL_10328980|2021-07-22	2021.5534246575342	5.149507628838902E-4	1.169963813740883E-4
hCoV-19/USA/CO-CDC-ASC210017204/2021|EPI_ISL_2244480|2021-03-23	2021.2219178082191	2.3232936288389002E-4	-1.9381267502646834E-5
hCoV-19/USA/CA-CDPH-3000042933/2021|EPI_ISL_12975306|2021-03-22	2021.2191780821918	1.5998966288389003E-4	-9.051234146028743E-5
hCoV-19/USA/CA-CDPH-3000024429/2021|EPI_ISL_2891522|2021-03-12	2021.1917808219177	1.5898966288389004E-4	-7.942608103680461E-5
hCoV-19/USA/CA-CDC-ASC210073359/2021|EPI_ISL_2039580|2021-04-16	2021.2876712328766	3.4738456288389017E-4	6.666690748117219E-5
hCoV-19/USA/CA-CZB-31355/2021|EPI_ISL_2103034|2021-04-17	2021.2904109589042	2.3258356288389002E-4	-4.934271856118735E-5
hCoV-19/USA/CA-CDPH-2000044971/2021|EPI_ISL_2825823|2021-04-10	2021.2712328767122	2.6573536288389E-4	-7.730536264782698E-6
hCoV-19/USA/CA-CDPH-3000008002/2021|EPI_ISL_2858496|2021-04-09	2021.268493150685	2.666566628838901E-4	-5.600610222423238E-6
hCoV-19/USA/GA-EHC-1200F/2021|EPI_ISL_2107397|2021-04-06	2021.2602739726028	1.9705326288389004E-4	-7.157813209545614E-5
hCoV-19/USA/MN-CDC-ASC210061660/2021|EPI_ISL_2181058|2021-05-10	2021.3534246575343	3.081761628838902E-4	-1.5485175350089136E-6
hCoV-19/USA/MN-CDC-ASC210061659/2021|EPI_ISL_2181057|2021-05-10	2021.3534246575343	3.429507628838902E-4	3.322608246499108E-5
hCoV-19/USA/MN-GMF-B00894/2021|EPI_ISL_2501017|2021-06-06	2021.427397260274	3.789221628838902E-4	3.656457932184283E-5
hCoV-19/USA/MA-CDCBI-CRSP_H24D4UE6P7AOUVNV/2021|EPI_ISL_3669096|2021-08-16	2021.6219178082192	3.9089656288389017E-4	-3.727346968456326E-5
hCoV-19/USA/TX-CDC-FG-053618/2021|EPI_ISL_3460908|2021-07-27	2021.5671232876712	4.2944326288389017E-4	2.5445751162402378E-5
hCoV-19/USA/TX-CDC-FG-066002/2021|EPI_ISL_3521871|2021-08-03	2021.5863013698631	4.2944326288389017E-4	1.698536886588669E-5
hCoV-19/USA/TX-HMH-MCoV-56282/2021|EPI_ISL_5343021|2021-08-17	2021.6246575342466	5.372007628838907E-4	1.0782210427318886E-4
hCoV-19/USA/TX-HHD-4646302/2021|EPI_ISL_4260722|2021-08-09	2021.6027397260275	5.372007628838907E-4	1.1749111261184189E-4
hCoV-19/USA/TX-HMH-MCoV-56799/2021|EPI_ISL_5344358|2021-08-18	2021.627397260274	5.000404628838904E-4	6.945317823082921E-5
hCoV-19/USA/TX-CDC-FG-080758/2021|EPI_ISL_5217159|2021-08-16	2021.6219178082192	5.000404628838904E-4	7.187043031543696E-5
hCoV-19/USA/OK-CDC-ASC210115116/2021|EPI_ISL_3430190|2021-07-13	2021.5287671232877	4.6580036288389025E-4	7.872361575510077E-5
hCoV-19/USA/CO-CDPHE-2101626774/2021|EPI_ISL_5155065|2021-08-11	2021.6082191780822	3.928735628838902E-4	-2.925333947276633E-5
hCoV-19/USA/TX-CDC-LC0105103/2021|EPI_ISL_3430779|2021-07-10	2021.5205479452054	3.9187676288389016E-4	8.425893882178835E-6
hCoV-19/USA/TX-CDC-LC0109771/2021|EPI_ISL_3430950|2021-07-08	2021.5150684931507	3.557415628838902E-4	-2.5292054033213397E-5
hCoV-19/USA/TX-CDC-STM-000705317/2021|EPI_ISL_6485121|2021-06-29	2021.490410958904	3.557415628838902E-4	-1.4414419652089962E-5
hCoV-19/USA/TX-CDC-STM-000710861/2021|EPI_ISL_6483803|2021-07-23	2021.5561643835617	3.537415628838902E-4	-4.542144466838211E-5
hCoV-19/USA/TX-CDC-STM-000704031/2021|EPI_ISL_6484266|2021-06-18	2021.4602739726026	3.5274156288389016E-4	-4.119533186247777E-6
hCoV-19/USA/AZ-CDC-STM-000704309/2021|EPI_ISL_6484440|2021-06-21	2021.468493150685	3.865293628838902E-4	2.6042388686674093E-5
hCoV-19/USA/TX-CDC-QDX27169041/2021|EPI_ISL_3397063|2021-07-24	2021.558904109589	4.584311628838902E-4	5.8059529289369556E-5
hCoV-19/USA/WA-S10104/2021|EPI_ISL_3372806|2021-07-16	2021.5369863013698	3.8641626288389016E-4	-4.286362371866447E-6
hCoV-19/USA/TX-CDC-LC0101326/2021|EPI_ISL_3430709|2021-07-08	2021.5150684931507	3.8498076288389016E-4	3.947145966786585E-6
hCoV-19/USA/LA-EVTL3370/2021|EPI_ISL_3086527|2021-07-01	2021.495890410959	3.471916628838902E-4	-2.5381571736808714E-5
hCoV-19/USA/LA-EVTL3371/2021|EPI_ISL_3086528|2021-06-28	2021.4876712328767	3.1240736288389015E-4	-5.653999360973061E-5
hCoV-19/USA/CA-CDC-LC0150145/2021|EPI_ISL_3516930|2021-07-18	2021.5424657534247	3.4832676288389016E-4	-4.479311445658522E-5
hCoV-19/USA/TX-CDC-STM-000714710/2021|EPI_ISL_6488456|2021-07-31	2021.5780821917808	3.473270628838902E-4	-6.150495300703514E-5
hCoV-19/Canada/AB-ABPHL-17879/2021|EPI_ISL_2941206|2021-05-09	2021.3506849315067	2.3883746288389004E-4	-6.967859149264969E-5
hCoV-19/Canada/AB-ABPHL-20778/2021|EPI_ISL_2939512|2021-06-21	2021.468493150685	2.3783746288389004E-4	-1.2264951131332605E-4
hCoV-19/USA/AL-CDC-2-4524583/2021|EPI_ISL_3355091|2021-06-07	2021.4301369863015	2.3683746288389004E-4	-1.0672874672062774E-4
hCoV-19/USA/RI-CDC-2-4462331/2021|EPI_ISL_3355052|2021-05-20	2021.3808219178081	2.7165236288389014E-4	-5.015857795838077E-5
hCoV-19/USA/TX-CDC-STM-000704266/2021|EPI_ISL_6484383|2021-06-21	2021.468493150685	2.7162476288389016E-4	-8.886221131332593E-5
hCoV-19/USA/TX-CDC-STM-000705815/2021|EPI_ISL_6481258|2021-07-02	2021.4986301369863	2.6962426288389016E-4	-1.0415759777916814E-4
hCoV-19/USA/GA-CDC-MMB09414990/2021|EPI_ISL_3460888|2021-07-19	2021.545205479452	3.785122628838902E-4	-1.5816240498944584E-5
hCoV-19/USA/CA-CDC-FG-025000/2021|EPI_ISL_2038735|2021-04-19	2021.295890410959	2.3095386288389004E-4	-5.338967064579507E-5
hCoV-19/Colombia/VAC-INS-VG-3552/2021|EPI_ISL_2657878|2021-04-25	2021.3123287671233	2.4111456288389E-4	-5.048072689984039E-5
hCoV-19/Colombia/VAC-INS-VG-4872/2021|EPI_ISL_3459417|2021-07-10	2021.5205479452054	2.0300296288389003E-4	-1.804479061178213E-4
hCoV-19/USA/UT-UPHL-2104275270/2021|EPI_ISL_2081771|2021-04-02	2021.2493150684932	1.6493096288389003E-4	-9.886592792601861E-5
hCoV-19/Colombia/VAC-K28/2021|EPI_ISL_7476843|2021-05-10	2021.3534246575343	1.2929336288389E-4	-1.804313175350091E-4
hCoV-19/USA/TX-CDC-FG-031728/2021|EPI_ISL_2043854|2021-04-30	2021.3260273972603	3.1628586288389023E-4	1.864744288836292E-5
hCoV-19/Colombia/VAC-UV-20026403/2021|EPI_ISL_4419162|2021-07-14	2021.531506849315	3.627625628838902E-4	-2.5522810287258667E-5
hCoV-19/Colombia/VAC-LSB-91616345/2021|EPI_ISL_8187150|2021-09-16	2021.7068493150684	2.4606756288389004E-4	-2.1956987699703817E-4
hCoV-19/Colombia/VAC-K99/2021|EPI_ISL_7476894|2021-06-30	2021.4931506849316	1.6693256288389003E-4	-2.044320456944495E-4
hCoV-19/Colombia/VAC-K90/2021|EPI_ISL_7476370|2021-06-23	2021.4739726027397	2.786704628838901E-4	-8.423376339804478E-5
hCoV-19/USA/MI-UM-10041410507/2021|EPI_ISL_4255825|2021-08-30	2021.6602739726027	3.8604546288389024E-4	-5.90453342772615E-5
hCoV-19/Colombia/VAC-UV-20027476/2021|EPI_ISL_4419142|2021-08-23	2021.641095890411	2.4153176288389003E-4	-1.9509865198085705E-4
hCoV-19/Colombia/VAC-COV-VG-3805/2021|EPI_ISL_2834726|2021-06-04	2021.4219178082192	1.3129336288389E-4	-2.0864696859354963E-4
hCoV-19/Colombia/ANT-PRO-LDSP23/2021|EPI_ISL_3347181|2021-04-21	2021.3013698630136	2.0740776288389E-4	-7.935302273051387E-5
hCoV-19/Colombia/DC-UNIANDES-G027844/2021|EPI_ISL_4566172|2021-07-15	2021.5342465753424	2.3936006288389003E-4	-1.501339363295072E-4
hCoV-19/Colombia/QUI-UTP-VG-164/2021|EPI_ISL_5143561|2021-08-10	2021.6054794520549	3.964340628838903E-4	-2.4484213430517852E-5
hCoV-19/Colombia/NAR-INS-VG-6585/2021|EPI_ISL_4300701|2021-08-11	2021.6082191780822	2.4507156288389E-4	-1.7705533947276648E-4
hCoV-19/Colombia/VAC-K13/2021|EPI_ISL_7476805|2021-05-01	2021.3287671232877	2.0059576288389004E-4	-9.825128315388564E-5
hCoV-19/Colombia/COV-VG-3647/2021|EPI_ISL_3355503|2021-03-30	2021.2410958904109	1.6600776288389004E-4	-9.416324979894046E-5
hCoV-19/Colombia/un-ICE-SCOV-128/2021|EPI_ISL_5736052|2021-07-13	2021.5287671232877	4.4796126288389025E-4	6.088451575510077E-5
hCoV-19/Colombia/ANT-INS-VG-5835/2021|EPI_ISL_5199329|2021-05-06	2021.3424657534247	2.0103266288389003E-4	-1.0385751336568257E-4
hCoV-19/Colombia/VAC-INS-VG-4874/2021|EPI_ISL_3459416|2021-07-01	2021.495890410959	2.3369576288389003E-4	-1.3887747173680888E-4
hCoV-19/Spain/MD-HGUGM-648259/2021|EPI_ISL_2080925|2021-05-07	2021.345205479452	3.439278628838902E-4	3.782906059206925E-5
hCoV-19/Colombia/COV_24547/2021|EPI_ISL_3216904|2021-05-06	2021.3424657534247	3.072814628838902E-4	2.3912866343175974E-6
hCoV-19/USA/CA-CDPH-2000048672/2021|EPI_ISL_3244450|2021-05-20	2021.3808219178081	2.7213306288389013E-4	-4.967787795838078E-5
hCoV-19/USA/CA-CDPH-3000040705/2021|EPI_ISL_8612838|2021-05-20	2021.3808219178081	2.7213306288389013E-4	-4.967787795838078E-5
hCoV-19/Colombia/COV_24923/2021|EPI_ISL_3216909|2021-05-26	2021.3972602739725	2.3369626288389004E-4	-9.536643421242615E-5
hCoV-19/Colombia/COV_24635/2021|EPI_ISL_3216906|2021-05-11	2021.3561643835617	1.6099146288389005E-4	-1.4994184357736845E-4
hCoV-19/Colombia/VAC-A035/2021|EPI_ISL_2339828|2021-04-09	2021.268493150685	2.690774628838901E-4	-3.1798102224231883E-6
hCoV-19/Colombia/COV_24623/2021|EPI_ISL_3216905|2021-05-11	2021.3561643835617	2.690567628838901E-4	-4.187654357736838E-5
hCoV-19/Colombia/HUI-INS-VG-6220/2021|EPI_ISL_4300695|2021-08-03	2021.5863013698631	4.400811628838902E-4	2.7623268865886697E-5
hCoV-19/Colombia/VAC-K75/2021|EPI_ISL_7476536|2021-06-09	2021.4356164383562	5.1106662883890054E-5	-2.9487679880523546E-4
hCoV-19/Argentina/PAIS-G0247/2021|EPI_ISL_2271698|2021-05-12	2021.358904109589	2.981336628838904E-4	-1.4008269619727456E-5
hCoV-19/USA/FL-CDC-QDX21609207/2021|EPI_ISL_1087562|2021-02-01	2021.0849315068492	2.6511906288389E-4	7.383973461454522E-5
hCoV-19/USA/FL-CDC-QDX22255170/2021|EPI_ISL_1220726|2021-02-22	2021.1424657534246	3.000837628838904E-4	8.342328772533163E-5
hCoV-19/England/CAMC-13238EB/2021|EPI_ISL_1190007|2021-02-23	2021.145205479452	3.0081086288389047E-4	8.294176168297229E-5
hCoV-19/USA/NY-CUIMC-NP-5697/2021|EPI_ISL_2500734|2021-03-01	2021.1616438356164	3.355173628838905E-4	1.1039650542892703E-4
hCoV-19/Chile/RM-35725/2021|EPI_ISL_2391368|2021-02-17	2021.1287671232876	3.346928628838905E-4	1.2407551793701762E-4
hCoV-19/Mexico/SLP_INER_IMSS_00935/2021|EPI_ISL_2091380|2021-04-13	2021.2794520547945	4.0755436288389055E-4	1.3046258560825072E-4
hCoV-19/USA/WA-UW-58960/2021|EPI_ISL_1526920|2021-02-01	2021.0849315068492	2.6212106288389E-4	7.084173461454523E-5
hCoV-19/Colombia/ANT-CWOHC-VG-SEC00484P/2021|EPI_ISL_2321639|2021-04-28	2021.3205479452056	3.993853628838905E-4	1.0416419497308196E-4
hCoV-19/Colombia/MET-INS-VG-4698/2021|EPI_ISL_3320740|2021-07-03	2021.5013698630137	2.6575216288389004E-4	-1.0923832382141662E-4
hCoV-19/Colombia/MET-INS-VG-5025/2021|EPI_ISL_3459415|2021-07-20	2021.5479452054794	3.008466628838905E-4	-9.469046654130367E-5
hCoV-19/Colombia/MET-CWOHC-VG-SEC01716Z/2021|EPI_ISL_4551014|2021-07-22	2021.5534246575342	3.404826628838905E-4	-5.74717186259114E-5
hCoV-19/Colombia/MET-CWOHC-VG-SEC01722F/2021|EPI_ISL_4551018|2021-08-03	2021.5863013698631	4.959077628838906E-4	8.34498688658871E-5
hCoV-19/Colombia/MET-INS-HUMB-VG-7357/2021|EPI_ISL_5071089|2021-07-19	2021.545205479452	4.589601628838906E-4	6.463165950105582E-5
hCoV-19/Colombia/MET-INS-HUMB-VG-7357/2021|EPI_ISL_5072603|2021-07-19	2021.545205479452	4.589601628838906E-4	6.463165950105582E-5
hCoV-19/Colombia/CO-UV-20026422/2021|EPI_ISL_3898951|2021-07-15	2021.5342465753424	2.6431396288389004E-4	-1.2518003632950718E-4
hCoV-19/Peru/LIM-INS-731/2021|EPI_ISL_1138413|2021-01-12	2021.0301369863014	1.8973406288389E-4	2.2627255461288813E-5
hCoV-19/Peru/C03m08/2021|EPI_ISL_3372574|2021-06-19	2021.4630136986302	7.367849628838909E-4	3.7871524077128253E-4
hCoV-19/USA/CA-UCSF-JD1362/2021|EPI_ISL_5017223|2021-09-06	2021.6794520547944	8.482516628838909E-4	3.9470048342633444E-4
hCoV-19/USA/CA-UCSF-JD1369/2021|EPI_ISL_5017230|2021-08-31	2021.66301369863	7.771489628838909E-4	3.3084953968037973E-4
hCoV-19/USA/CA-UCSF-JD1455/2021|EPI_ISL_5017316|2021-08-29	2021.6575342465753	7.771489628838909E-4	3.332667917650985E-4
hCoV-19/USA/CO-CDPHE-2101340944/2021|EPI_ISL_3386067|2021-05-25	2021.3945205479451	3.330918628838905E-4	5.2377918299337115E-6
hCoV-19/USA/CO-CDPHE-2101340827/2021|EPI_ISL_3404348|2021-05-21	2021.3835616438357	3.330918628838905E-4	1.0072295999149204E-5
hCoV-19/USA/CO-CDPHE-2101334872/2021|EPI_ISL_3404118|2021-05-26	2021.3972602739725	3.3209186288389055E-4	3.029165787574357E-6
hCoV-19/Brazil/AC-LNCC-00017/2021|EPI_ISL_5926820|2021-05-18	2021.3753424657534	4.3891046288389054E-4	1.1951677412622738E-4
hCoV-19/Brazil/AC-LNCC-00022/2021|EPI_ISL_5926825|2021-05-18	2021.3753424657534	4.029353628838905E-4	8.354167412622735E-5
hCoV-19/Brazil/AC-LNCC-00023/2021|EPI_ISL_5926826|2021-05-18	2021.3753424657534	4.039021628838905E-4	8.450847412622733E-5
hCoV-19/Brazil/AC-LNCC-00014/2021|EPI_ISL_5926817|2021-05-18	2021.3753424657534	4.039021628838905E-4	8.450847412622733E-5
hCoV-19/Brazil/AC-LNCC-00021/2021|EPI_ISL_5926824|2021-05-18	2021.3753424657534	3.6716896288389053E-4	4.777527412622737E-5
hCoV-19/Peru/CAL-C05m36/2021|EPI_ISL_10329027|2021-07-07	2021.5123287671233	2.955236628838903E-4	-8.430132799085388E-5
hCoV-19/Peru/C01m33/2021|EPI_ISL_3050677|2021-06-02	2021.4164383561645	3.6486166288389054E-4	2.7338583491058653E-5
hCoV-19/USA/NJ-PHEL-V21005024/2021|EPI_ISL_3387501|2021-07-26	2021.5643835616438	4.3861896288389056E-4	3.5830077204651134E-5
hCoV-19/USA/FL-CDC-LC0078794/2021|EPI_ISL_2872193|2021-06-14	2021.4493150684932	3.2397966288389053E-4	-2.804692901703192E-5
hCoV-19/Mexico/VER-INMEGEN-21-233/2021|EPI_ISL_3548235|2021-08-03	2021.5863013698631	1.7548976288389E-4	-2.3696813113411347E-4
hCoV-19/Peru/CAJ-INS-7115/2021|EPI_ISL_5504381|2021-09-20	2021.717808219178	4.6908766288389055E-4	-1.3842811664751924E-6
hCoV-19/Peru/CAL-C05m06/2021|EPI_ISL_10329025|2021-08-03	2021.5863013698631	2.4924276288389E-4	-1.6321513113411347E-4
hCoV-19/Chile/CO-62196/2021|EPI_ISL_2391375|2021-03-24	2021.2246575342465	1.0492046288388998E-4	-1.4799879354489523E-4
hCoV-19/Chile/RM-85141/2021|EPI_ISL_2009582|2021-04-25	2021.3123287671233	2.8884636288389014E-4	-2.7489268998402553E-6
hCoV-19/Chile/RM-126462/2021|EPI_ISL_3342041|2021-07-17	2021.5397260273974	3.626575628838906E-4	-2.9253688414336413E-5
hCoV-19/Peru/JUN-INS-2012/2021|EPI_ISL_3376197|2021-04-20	2021.2986301369863	2.4835326288389004E-4	-3.719889668815445E-5
hCoV-19/Peru/TAC-INS-6007/2021|EPI_ISL_5115779|2021-08-25	2021.6465753424657	6.125695628838908E-4	1.73521895934425E-4
hCoV-19/Peru/TUM-INS-4350/2021|EPI_ISL_4198087|2021-07-14	2021.531506849315	4.322636628838905E-4	4.397828971274166E-5
hCoV-19/Peru/TUM-INS-6910/2021|EPI_ISL_5203631|2021-08-13	2021.613698630137	3.9522866288389054E-4	-2.931549155748474E-5
hCoV-19/Peru/C03m43/2021|EPI_ISL_3372602|2021-07-15	2021.5342465753424	3.563050628838905E-4	-3.3188936329506735E-5
hCoV-19/Spain/VC-IBV-99029040/2021|EPI_ISL_2374151|2021-05-13	2021.3616438356164	1.7490676288389E-4	-1.3844379566197625E-4
hCoV-19/Peru/C03m21/2021|EPI_ISL_3372583|2021-07-06	2021.509589041096	4.2560206288389045E-4	4.6985698051505635E-5
hCoV-19/England/MILK-1647769/2021|EPI_ISL_2540182|2021-06-07	2021.4301369863015	3.148746628838905E-4	-2.869154672062728E-5
hCoV-19/Argentina/PAIS-G0313/2021|EPI_ISL_2940280|2021-06-23	2021.4739726027397	3.118250628838905E-4	-5.107916339804438E-5
hCoV-19/Argentina/INEI111256/2021|EPI_ISL_6694899|2021-08-23	2021.641095890411	2.753284628838901E-4	-1.6130195198085697E-4
hCoV-19/Argentina/PAIS-G0411/2021|EPI_ISL_7546983|2021-10-04	2021.7561643835616	4.2323216288389046E-4	-6.41605457591736E-5
hCoV-19/Argentina/PAIS-G0250/2021|EPI_ISL_2271701|2021-05-12	2021.358904109589	3.471142628838904E-4	3.497233038027254E-5
hCoV-19/Argentina/PAIS-G0232/2021|EPI_ISL_2007542|2021-03-22	2021.2191780821918	2.0368236288389002E-4	-4.681964146028745E-5
hCoV-19/Argentina/PAIS-G0224/2021|EPI_ISL_2007541|2021-03-15	2021.2	2.0368236288389002E-4	-3.835925916388278E-5
hCoV-19/Argentina/PAIS-G0195/2021|EPI_ISL_2007538|2021-03-22	2021.2191780821918	1.6464136288389E-4	-8.586064146028747E-5
hCoV-19/Argentina/PAIS-C0229/2021|EPI_ISL_7955483|2021-02-06	2021.0986301369862	2.734510628838901E-4	7.61286044027484E-5
hCoV-19/Chile/RM-85145/2021|EPI_ISL_2009580|2021-04-25	2021.3123287671233	2.732146628838901E-4	-1.8380626899840277E-5
hCoV-19/Chile/ML-114654/2021|EPI_ISL_2892787|2021-06-20	2021.4657534246576	4.5792156288389045E-4	9.864321472892272E-5
hCoV-19/Chile/RM-121658/2021|EPI_ISL_3358564|2021-07-06	2021.509589041096	2.746522628838901E-4	-1.0396410194849469E-4
hCoV-19/Argentina/PAIS-C0258/2021|EPI_ISL_7956479|2021-04-05	2021.2575342465752	1.3014936288389E-4	-1.372734060529858E-4
hCoV-19/Brazil/RS-FIOCRUZ-33274-1P/2021|EPI_ISL_3751410|2021-06-10	2021.4383561643835	3.8366996288389046E-4	3.647787515240555E-5
hCoV-19/Brazil/RS-FIOCRUZ-33274/2021|EPI_ISL_3751412|2021-06-10	2021.4383561643835	3.1174626288389044E-4	-3.544582484759447E-5
hCoV-19/Brazil/RS-FIOCRUZ-53150/2021|EPI_ISL_6940648|2021-08-10	2021.6054794520549	3.4710706288389046E-4	-7.381121343051769E-5
hCoV-19/Brazil/RS-FIOCRUZ-42173/2021|EPI_ISL_3539866|2021-06-28	2021.4876712328767	3.0974456288389047E-4	-5.920279360973029E-5
hCoV-19/Peru/CAJ-INS-6794/2021|EPI_ISL_5199172|2021-09-13	2021.6986301369864	4.2086726288389045E-4	-4.114429887007063E-5
hCoV-19/Canada/BC-BCCDC-26334/2021|EPI_ISL_2523104|2021-02-15	2021.123287671233	1.6340086288389003E-4	-4.479922997837512E-5
hCoV-19/USA/CA-CDPH-3000181873/2021|EPI_ISL_5321147|2021-09-03	2021.6712328767123	4.628371628838904E-4	1.291186155330114E-5
hCoV-19/USA/CA-CDPH-3000181872/2021|EPI_ISL_5321146|2021-09-03	2021.6712328767123	4.628371628838904E-4	1.291186155330114E-5
hCoV-19/Peru/LIM-INS-895/2020|EPI_ISL_1534667|2020-12-22	2020.9726775956285	8.828566288389002E-5	-5.34730202190649E-5
hCoV-19/Chile/NB-144989/2021|EPI_ISL_4635560|2021-08-27	2021.6520547945206	3.1521506288389035E-4	-1.2624985615029426E-4
hCoV-19/USA/FL-CDC-STM-000707594/2021|EPI_ISL_5145425|2021-07-15	2021.5342465753424	2.710243628838901E-4	-1.184696363295071E-4
hCoV-19/Mexico/CMX-INMEGEN-04-05-58/2021|EPI_ISL_1711315|2021-04-14	2021.282191780822	8.628556288389002E-5	-1.920148404341092E-4
hCoV-19/USA/VA-DCLS-3388/2021|EPI_ISL_1371734|2021-01-20	2021.0520547945205	1.2235636288389E-4	-5.441945287736424E-5
hCoV-19/Spain/MD-HGUGM-589641/2021|EPI_ISL_1476984|2021-03-27	2021.2328767123288	4.9657362883890054E-5	-2.068877716719733E-4
hCoV-19/USA/NY-NYULH461/2021|EPI_ISL_1195754|2021-02-23	2021.145205479452	1.2146006288388998E-4	-9.64090383170282E-5
hCoV-19/USA/NY-PRL-2021_03_22_00B15/2021|EPI_ISL_1385107|2021-03-19	2021.2109589041097	1.9363726288389003E-4	-5.32388633333203E-5
hCoV-19/Chile/AI-90778/2021|EPI_ISL_2391469|2021-05-05	2021.3397260273973	1.2313286288389E-4	-1.8054868732332322E-4
hCoV-19/USA/TN-CDC-LC0138722/2021|EPI_ISL_3510626|2021-07-29	2021.572602739726	5.252566628838906E-4	1.1884189907757298E-4
hCoV-19/Chile/RM-145890/2021|EPI_ISL_4632234|2021-08-30	2021.6602739726027	3.061704628838902E-4	-1.3892033427726153E-4
